Iteration,Random Seed,Autocorrlation,Moran I,Filter Method,Number of H0 Points,TL,AL,TML,AML,Value
66,128,negative,-0.792814132690625,up,49,26.06552872272784,0.5319495657699559,13.03276436136392,0.26597478288497794,25.201207514527194
66,128,negative,-0.792814132690625,down,49,16.699140999167394,0.3407987959013754,8.349570499583697,0.1703993979506877,25.201207514527198
67,128,none,0.020521390188813493,up,49,25.58351973899645,0.5221126477346214,12.791759869498225,0.2610563238673107,24.302426169585942
67,128,none,0.020521390188813493,down,49,17.144360789687664,0.34988491407525846,8.572180394843832,0.17494245703762923,24.302426169585946
67,128,positive,0.8536153890794833,up,49,24.42635803803264,0.4984971028169926,12.21317901901632,0.2492485514084963,24.30242616958595
67,128,positive,0.8536153890794833,down,49,23.777784875689616,0.4852609158304003,11.888892437844808,0.24263045791520016,24.30242616958595
67,128,negative,-0.792814132690625,up,49,26.06552872272784,0.5319495657699559,13.03276436136392,0.26597478288497794,25.201207514527194
67,128,negative,-0.792814132690625,down,49,16.699140999167394,0.3407987959013754,8.349570499583697,0.1703993979506877,25.201207514527198
68,932,none,-0.1608628097425369,up,49,24.26101389099286,0.49512273246924204,12.13050694549643,0.24756136623462102,22.909530139810595
68,932,none,-0.1608628097425369,down,49,15.811033856538344,0.3226741603375172,7.905516928269172,0.1613370801687586,22.90953013981059
68,932,positive,0.8066008670637966,up,49,23.019605153072764,0.4697878602667911,11.509802576536382,0.23489393013339555,22.909530139810595
68,932,positive,0.8066008670637966,down,49,22.263750907448603,0.45436226341731845,11.131875453724302,0.22718113170865922,22.909530139810595
68,932,negative,-0.8431581059932175,up,49,24.33672124755371,0.49666778056232064,12.168360623776856,0.24833389028116032,23.719916509549083
68,932,negative,-0.8431581059932175,down,49,16.30490436663095,0.33275315033940717,8.152452183315475,0.16637657516970358,23.71991650954909
69,53,none,-0.025424626675088182,up,49,25.526535313451404,0.5209497002745185,12.763267656725702,0.26047485013725924,24.511945076605116
69,53,none,-0.025424626675088182,down,49,16.66456903123156,0.340093245535338,8.33228451561578,0.170046622767669,24.511945076605116
69,53,positive,0.9004272949689581,up,49,24.663654115611457,0.5033398799104379,12.331827057805729,0.25166993995521897,24.511945076605112
69,53,positive,0.9004272949689581,down,49,23.707926875237142,0.4838352423517784,11.853963437618571,0.2419176211758892,24.511945076605112
69,53,negative,-0.8181309980659729,up,49,25.748015938471067,0.5254697130300218,12.874007969235533,0.2627348565150109,24.9207631710179
69,53,negative,-0.8181309980659729,down,49,17.31528704089718,0.35337320491626895,8.65764352044859,0.17668660245813447,24.920763171017896
70,901,none,-0.12776821373977051,up,49,26.01730318377683,0.5309653710974863,13.008651591888414,0.26548268554874316,24.407799612262917
70,901,none,-0.12776821373977051,down,41,13.493011218950992,0.3290978346085608,6.739221937434002,0.16437126676668298,24.40779961226292
70,901,positive,0.709026534893982,up,49,24.56372228935393,0.501300454884774,12.281861144676965,0.250650227442387,24.407799612262924
70,901,positive,0.709026534893982,down,49,23.7824957551795,0.48535705622815306,11.89124787758975,0.24267852811407653,24.40779961226292
70,901,negative,-0.8105002175416945,up,49,25.69779875406074,0.5244448725318519,12.84889937703037,0.26222243626592595,24.871493580946186
70,901,negative,-0.8105002175416945,down,49,16.07842379018183,0.3281310977588129,8.039211895090915,0.16406554887940644,24.87149358094619
71,550,none,0.026034505006653934,up,49,25.552508228064575,0.5214797597564199,12.776254114032287,0.26073987987820996,24.516457292356712
71,550,none,0.026034505006653934,down,49,17.455383476092774,0.356232315838628,8.727691738046387,0.178116157919314,24.516457292356712
71,550,positive,0.7685428265929329,up,49,24.610710629355808,0.5022594005990981,12.305355314677904,0.25112970029954906,24.51645729235672
71,550,positive,0.7685428265929329,down,49,23.844682491570513,0.4866261732973574,11.922341245785256,0.2433130866486787,24.516457292356712
71,550,negative,-0.8669109556226153,up,49,24.852240860892906,0.5071885889978144,12.426120430446453,0.2535942944989072,24.117992251007518
71,550,negative,-0.8669109556226153,down,49,15.820925881222685,0.32287603839229967,7.9104629406113425,0.16143801919614983,24.117992251007518
72,488,none,-0.18814381663281182,up,49,25.89832199750343,0.528537183622519,12.949160998751715,0.2642685918112595,24.922426458729035
72,488,none,-0.18814381663281182,down,49,17.370274799047166,0.35449540406218705,8.685137399523583,0.17724770203109352,24.92242645872903
72,488,positive,0.7939764849024195,up,49,25.012468932394313,0.5104585496407003,12.506234466197157,0.2552292748203501,24.922426458729035
72,488,positive,0.7939764849024195,down,49,24.24634345728406,0.49482333586294,12.12317172864203,0.24741166793147,24.922426458729035
72,488,negative,-0.8364692265323227,up,49,25.903631914189113,0.5286455492691655,12.951815957094556,0.26432277463458276,25.113126626903657
72,488,negative,-0.8364692265323227,down,49,16.2572913981618,0.33178145710534285,8.1286456990809,0.16589072855267142,25.113126626903654
73,756,none,0.028474400649850976,up,49,25.192673064116914,0.5141361849819779,12.596336532058457,0.25706809249098894,23.930845445983834
73,756,none,0.028474400649850976,down,49,16.69081975666857,0.3406289746258892,8.345409878334285,0.1703144873129446,23.930845445983834
73,756,positive,0.7603311719311936,up,49,24.101731106616555,0.49187206340033784,12.050865553308277,0.24593603170016892,23.930845445983838
73,756,positive,0.7603311719311936,down,49,23.013264946512034,0.469658468296164,11.506632473256017,0.234829234148082,23.930845445983834
73,756,negative,-0.8636266406713681,up,49,25.09551660463979,0.5121534000946896,12.547758302319895,0.2560767000473448,24.330955645490928
73,756,negative,-0.8636266406713681,down,49,16.48661033524113,0.3364614354130843,8.243305167620566,0.16823071770654216,24.330955645490924
74,273,none,0.1779911938033119,up,49,24.823876254533914,0.506609719480284,12.411938127266957,0.253304859740142,23.930181043191663
74,273,none,0.1779911938033119,down,49,16.830117914453503,0.34347179417252044,8.415058957226751,0.17173589708626022,23.930181043191663
74,273,positive,0.8647430411119125,up,49,24.052287749628057,0.49086301529853177,12.026143874814029,0.24543150764926588,23.930181043191666
74,273,positive,0.8647430411119125,down,49,22.981640894414312,0.4690130794778431,11.490820447207156,0.23450653973892155,23.930181043191663
74,273,negative,-0.8460128362681479,up,49,25.707904518416406,0.5246511126207429,12.853952259208203,0.26232555631037147,24.884052577387852
74,273,negative,-0.8460128362681479,down,49,15.926000586816999,0.3250204201391224,7.963000293408499,0.1625102100695612,24.884052577387852
75,335,none,0.010523535073446527,up,49,25.884238404772184,0.5282497633626976,12.942119202386092,0.2641248816813488,24.72050235847936
75,335,none,0.010523535073446527,down,49,18.183220418918463,0.371086130998336,9.091610209459231,0.185543065499168,24.72050235847936
75,335,positive,0.9037034402220371,up,49,24.88844240107391,0.5079273959402839,12.444221200536955,0.25396369797014196,24.72050235847936
75,335,positive,0.9037034402220371,down,49,23.770750510819752,0.4851173573636684,11.885375255409876,0.2425586786818342,24.720502358479358
75,335,negative,-0.8440760912298994,up,49,25.726074740705837,0.5250219334837926,12.863037370352918,0.2625109667418963,24.825732482626915
75,335,negative,-0.8440760912298994,down,49,15.82394074536075,0.32293756623185205,7.911970372680375,0.16146878311592602,24.825732482626915
76,388,none,0.12772061599326356,up,49,25.272881194160718,0.5157730855951167,12.636440597080359,0.25788654279755835,23.9343259180416
76,388,none,0.12772061599326356,down,49,16.97655001922468,0.346460204473973,8.48827500961234,0.1732301022369865,23.934325918041605
76,388,positive,0.9216586703415501,up,49,24.08950151730193,0.49162247994493735,12.044750758650965,0.24581123997246868,23.934325918041605
76,388,positive,0.9216586703415501,down,49,23.035516238926206,0.47011257630461645,11.517758119463103,0.23505628815230822,23.9343259180416
76,388,negative,-0.7464794282954637,up,49,26.415049365824267,0.5390826401188625,13.207524682912133,0.26954132005943127,25.391619437929588
76,388,negative,-0.7464794282954637,down,49,16.709992441043305,0.34102025389884294,8.354996220521652,0.17051012694942147,25.391619437929588
77,617,none,-0.14046238020850166,up,49,26.4340626784247,0.5394706669066265,13.21703133921235,0.26973533345331324,25.10730645851038
77,617,none,-0.14046238020850166,down,49,17.44557966243247,0.3560322380088259,8.722789831216234,0.17801611900441294,25.107306458510383
77,617,positive,0.8270538108994091,up,49,25.20167520568471,0.5143199021568309,12.600837602842356,0.25715995107841544,25.107306458510383
77,617,positive,0.8270538108994091,down,49,24.63779591463059,0.5028121615230733,12.318897957315295,0.25140608076153664,25.107306458510383
77,617,negative,-0.8374566995832968,up,49,25.542543828901476,0.5212764046714586,12.771271914450738,0.2606382023357293,24.495438856412928
77,617,negative,-0.8374566995832968,down,49,14.260742616500542,0.29103556360205185,7.130371308250271,0.14551778180102592,24.495438856412928
78,42,none,-0.040294652248306445,up,49,24.32195031908936,0.49636633304264,12.16097515954468,0.24818316652132,23.31116811156947
78,42,none,-0.040294652248306445,down,49,16.491045035962717,0.3365519395094432,8.245522517981358,0.1682759697547216,23.311168111569465
78,42,positive,0.8768734824383088,up,49,23.423868992150272,0.47803814269694433,11.711934496075136,0.23901907134847217,23.311168111569465
78,42,positive,0.8768734824383088,down,49,22.49944912046845,0.4591724310299684,11.249724560234226,0.2295862155149842,23.31116811156947
78,42,negative,-0.8557958243137109,up,49,25.404200251060054,0.5184530663481643,12.702100125530027,0.2592265331740822,24.58471731529797
78,42,negative,-0.8557958243137109,down,49,15.992181034740947,0.3263710415253254,7.996090517370473,0.1631855207626627,24.584717315297972
79,442,none,-0.18522030321706687,up,49,25.747859446509853,0.5254665193165277,12.873929723254927,0.26273325965826383,24.530324269602943
79,442,none,-0.18522030321706687,down,49,16.755593295025474,0.3419508835719484,8.377796647512737,0.1709754417859742,24.530324269602943
79,442,positive,0.8139061999672489,up,49,24.65268461914474,0.5031160126356069,12.32634230957237,0.25155800631780345,24.530324269602946
79,442,positive,0.8139061999672489,down,49,23.946029385699447,0.48869447725917237,11.973014692849723,0.24434723862958618,24.530324269602946
79,442,negative,-0.7702506038829916,up,49,25.03705651807075,0.5109603371034847,12.518528259035374,0.2554801685517423,24.495270085133487
79,442,negative,-0.7702506038829916,down,49,16.122565844344063,0.3290319560070217,8.061282922172031,0.16451597800351084,24.495270085133484
80,543,none,-0.050307974907045735,up,49,26.49984690156169,0.5408132020726876,13.249923450780845,0.2704066010363438,25.20122477557984
80,543,none,-0.050307974907045735,down,49,15.760046510844532,0.32163360226213333,7.880023255422266,0.16081680113106667,25.20122477557984
80,543,positive,0.8158126927070934,up,49,25.37924269859238,0.5179437285427015,12.68962134929619,0.25897186427135077,25.20122477557984
80,543,positive,0.8158126927070934,down,49,24.34825210986965,0.4969031042830541,12.174126054934826,0.24845155214152706,25.201224775579842
80,543,negative,-0.8195407049383769,up,49,25.55499265468581,0.5215304623405268,12.777496327342906,0.2607652311702634,24.688705888148085
80,543,negative,-0.8195407049383769,down,49,15.643895856679372,0.3192631807485586,7.821947928339686,0.1596315903742793,24.688705888148085
81,888,none,0.25534816532602467,up,49,25.08105405068544,0.511858245932356,12.54052702534272,0.255929122966178,24.084622770588624
81,888,none,0.25534816532602467,down,49,17.98334389954858,0.36700701835813426,8.99167194977429,0.18350350917906713,24.084622770588616
81,888,positive,0.7707067615578442,up,49,24.206711549110125,0.4940145214104107,12.103355774555062,0.24700726070520534,24.08462277058862
81,888,positive,0.7707067615578442,down,49,22.993801410891564,0.4692612532835013,11.496900705445782,0.23463062664175066,24.084622770588624
81,888,negative,-0.7108295149266863,up,49,26.317742604565577,0.5370967878482771,13.158871302282789,0.26854839392413854,25.23155284996465
81,888,negative,-0.7108295149266863,down,49,16.482832344178835,0.3363843335546701,8.241416172089417,0.16819216677733506,25.23155284996465
82,257,none,0.005022290737817127,up,49,25.83099709521253,0.5271632060247455,12.915498547606266,0.26358160301237277,24.32403935099394
82,257,none,0.005022290737817127,down,49,14.840267436664812,0.3028626007482615,7.420133718332406,0.15143130037413075,24.32403935099394
82,257,positive,0.7222879507747094,up,49,24.510104417164378,0.5002062125951914,12.255052208582189,0.2501031062975957,24.324039350993942
82,257,positive,0.7222879507747094,down,49,23.373845914669275,0.47701726356467905,11.686922957334637,0.23850863178233953,24.324039350993942
82,257,negative,-0.8700001312846057,up,49,24.990108370256472,0.5100022116378872,12.495054185128236,0.2550011058189436,24.29589040936453
82,257,negative,-0.8700001312846057,down,49,15.783393371032611,0.3221100687965839,7.8916966855163055,0.16105503439829194,24.295890409364535
83,321,none,-0.004252462469568731,up,49,24.61819770909161,0.5024121981447267,12.309098854545805,0.25120609907236335,23.294055846629025
83,321,none,-0.004252462469568731,down,49,16.63485248249971,0.33948678535713694,8.317426241249855,0.16974339267856847,23.294055846629025
83,321,positive,0.8193693219386522,up,49,23.396890423525075,0.47748755966377704,11.698445211762538,0.23874377983188852,23.294055846629025
83,321,positive,0.8193693219386522,down,49,22.653658586431597,0.46231956298839993,11.326829293215798,0.23115978149419997,23.294055846629025
83,321,negative,-0.7929078416862853,up,49,26.061104037708034,0.5318592660756741,13.030552018854017,0.26592963303783707,25.15817121840125
83,321,negative,-0.7929078416862853,down,49,16.798878166509656,0.3428342482961154,8.399439083254828,0.1714171241480577,25.158171218401257
84,999,none,0.07707989133614643,up,49,25.90645982344341,0.5287032617029267,12.953229911721705,0.26435163085146335,24.76481980145982
84,999,none,0.07707989133614643,down,49,17.031242280154558,0.3475763730643787,8.515621140077279,0.17378818653218936,24.764819801459815
84,999,positive,0.7313777878875656,up,49,24.874106213619644,0.5076348206861152,12.437053106809822,0.2538174103430576,24.76481980145982
84,999,positive,0.7313777878875656,down,49,23.99793505776162,0.48975377668901265,11.99896752888081,0.24487688834450633,24.76481980145982
84,999,negative,-0.8991209825585429,up,49,26.566867460201788,0.5421809685755467,13.283433730100894,0.2710904842877733,25.73310637836931
84,999,negative,-0.8991209825585429,down,49,16.547025210276917,0.3376943920464677,8.273512605138459,0.16884719602323384,25.733106378369314
85,937,none,0.06316339899300659,up,49,26.139068472187194,0.5334503769834121,13.069534236093597,0.26672518849170607,25.466488891677354
85,937,none,0.06316339899300659,down,49,19.61951905517568,0.4003983480648098,9.80975952758784,0.2001991740324049,25.466488891677354
85,937,positive,0.8013128828167498,up,49,25.64281629598504,0.5233227815507151,12.82140814799252,0.26166139077535755,25.466488891677354
85,937,positive,0.8013128828167498,down,49,24.567781562677716,0.5013832971975044,12.283890781338858,0.2506916485987522,25.466488891677358
85,937,negative,-0.6887260864850565,up,49,25.528157161798262,0.5209827992203727,12.764078580899131,0.26049139961018636,24.69512552159664
85,937,negative,-0.6887260864850565,down,49,16.282889290811866,0.3323038630777932,8.141444645405933,0.1661519315388966,24.69512552159664
86,57,none,0.06675919352878779,up,49,25.638813803238506,0.5232410980252756,12.819406901619253,0.2616205490126378,24.576227580772525
86,57,none,0.06675919352878779,down,49,16.584880156624962,0.338466941971938,8.292440078312481,0.169233470985969,24.57622758077252
86,57,positive,0.7476390069526474,up,49,24.71203034778737,0.5043271499548443,12.356015173893685,0.25216357497742214,24.576227580772525
86,57,positive,0.7476390069526474,down,49,23.661839007250077,0.4828946736173485,11.830919503625038,0.24144733680867425,24.576227580772528
86,57,negative,-0.7949697156210322,up,49,25.499207142588574,0.5203919825018076,12.749603571294287,0.2601959912509038,24.932767127495833
86,57,negative,-0.7949697156210322,down,49,15.888841354147468,0.3242620684519891,7.944420677073734,0.16213103422599456,24.932767127495833
87,291,none,-0.041788260509060114,up,49,25.70597949345254,0.5246118263969906,12.85298974672627,0.2623059131984953,24.696252788276
87,291,none,-0.041788260509060114,down,49,17.4673668372112,0.3564768742288,8.7336834186056,0.1782384371144,24.696252788276
87,291,positive,0.7787805567595503,up,49,24.788419172650773,0.5058861055643015,12.394209586325386,0.25294305278215073,24.696252788276002
87,291,positive,0.7787805567595503,down,49,24.032423076866397,0.4904576138135999,12.016211538433199,0.24522880690679996,24.696252788276
87,291,negative,-0.8213482451364359,up,49,25.221449319545357,0.5147234555009257,12.610724659772679,0.25736172775046284,24.3310696262671
87,291,negative,-0.8213482451364359,down,49,14.551727813542866,0.2969740370110789,7.275863906771433,0.14848701850553944,24.3310696262671
88,870,none,0.019973993979238963,up,49,27.24786551683635,0.556078888098701,13.623932758418174,0.2780394440493505,25.91651331180254
88,870,none,0.019973993979238963,down,49,19.027191262114115,0.38831002575743095,9.513595631057058,0.19415501287871548,25.916513311802543
88,870,positive,0.8012032521747405,up,49,26.050168930245345,0.531636100617252,13.025084465122672,0.265818050308626,25.916513311802547
88,870,positive,0.8012032521747405,down,49,25.152272998730517,0.5133116938516432,12.576136499365258,0.2566558469258216,25.916513311802543
88,870,negative,-0.8448759508637671,up,49,25.715510100270322,0.5248063285769453,12.857755050135161,0.26240316428847266,24.924085163402832
88,870,negative,-0.8448759508637671,down,49,16.54660767690543,0.3376858709572537,8.273303838452716,0.16884293547862686,24.924085163402832
89,119,none,-0.038184891209530884,up,49,25.721412252215003,0.524926780657449,12.860706126107502,0.2624633903287245,24.911060616094638
89,119,none,-0.038184891209530884,down,49,17.952598219946225,0.3663795555091066,8.976299109973112,0.1831897777545533,24.911060616094634
89,119,positive,0.7715619164136446,up,49,25.017236344351403,0.5105558437622735,12.508618172175701,0.25527792188113674,24.91106061609464
89,119,positive,0.7715619164136446,down,49,24.40960762268646,0.4981552576058461,12.20480381134323,0.24907762880292306,24.91106061609464
89,119,negative,-0.8095872557020897,up,49,25.43263954810001,0.5190334601653063,12.716319774050005,0.25951673008265314,24.523428754908494
89,119,negative,-0.8095872557020897,down,49,15.173281984385245,0.30965881600786216,7.586640992192622,0.15482940800393108,24.523428754908494
90,779,none,-0.009804295907520704,up,49,25.226845643088495,0.5148335845528265,12.613422821544248,0.25741679227641323,24.491356556282522
90,779,none,-0.009804295907520704,down,49,18.107201247045086,0.36953471932745074,9.053600623522543,0.18476735966372537,24.491356556282522
90,779,positive,0.8784388824592155,up,49,24.618730852202358,0.5024230786163747,12.309365426101179,0.25121153930818735,24.491356556282522
90,779,positive,0.8784388824592155,down,49,23.672639403451665,0.48311508986636054,11.836319701725833,0.24155754493318027,24.49135655628252
90,779,negative,-0.7674853112337569,up,49,26.45482486711836,0.5398943850432318,13.22741243355918,0.2699471925216159,25.554891237409432
90,779,negative,-0.7674853112337569,down,49,16.755429500733786,0.34194754083130174,8.377714750366893,0.17097377041565087,25.55489123740943
91,430,none,-0.0607849383547116,up,49,26.249233569743122,0.5356986442804719,13.124616784871561,0.26784932214023593,24.67577412298944
91,430,none,-0.0607849383547116,down,49,16.239780387626546,0.3314240895433989,8.119890193813273,0.16571204477169946,24.67577412298944
91,430,positive,0.8901979025344144,up,49,24.81655458051044,0.5064602975614376,12.40827729025522,0.2532301487807188,24.67577412298944
91,430,positive,0.8901979025344144,down,49,23.938631312269393,0.48854349616876314,11.969315656134697,0.24427174808438157,24.675774122989445
91,430,negative,-0.788394534590035,up,49,25.847865034669628,0.5275074496871353,12.923932517334814,0.2637537248435676,24.93998709529755
91,430,negative,-0.788394534590035,down,49,16.69493360790956,0.34071293077366455,8.34746680395478,0.17035646538683227,24.939987095297553
92,82,none,0.005213785955170515,up,49,26.034550335523754,0.531317353786199,13.017275167761877,0.2656586768930995,25.09279365046344
92,82,none,0.005213785955170515,down,49,19.534263416779677,0.3986584370771363,9.767131708389838,0.19932921853856814,25.092793650463438
92,82,positive,0.9025722998866869,up,49,25.227967253953583,0.5148564745704813,12.613983626976792,0.25742823728524067,25.09279365046344
92,82,positive,0.9025722998866869,down,49,24.393762012706077,0.4978318778103281,12.196881006353038,0.24891593890516406,25.092793650463438
92,82,negative,-0.806682713766556,up,49,25.491345017251593,0.5202315309643182,12.745672508625796,0.2601157654821591,24.55523245180668
92,82,negative,-0.806682713766556,down,49,15.487288662809299,0.3160671155675367,7.743644331404649,0.15803355778376835,24.555232451806678
93,91,none,0.04240517402870151,up,49,26.477076134359333,0.5403484925379456,13.238538067179666,0.2701742462689728,25.525649381927092
93,91,none,0.04240517402870151,down,49,17.999149351072475,0.36732957859331583,8.999574675536238,0.18366478929665792,25.525649381927096
93,91,positive,0.7728866419324094,up,49,25.700221388975628,0.5244943140607271,12.850110694487814,0.26224715703036355,25.5256493819271
93,91,positive,0.7728866419324094,down,49,24.442924477309877,0.4988351934144873,12.221462238654938,0.24941759670724364,25.5256493819271
93,91,negative,-0.7735009970764762,up,49,25.388345744505912,0.5181295049899166,12.694172872252956,0.2590647524949583,24.79221665189949
93,91,negative,-0.7735009970764762,down,49,16.727412253520693,0.3413757602759325,8.363706126760347,0.17068788013796626,24.792216651899494
94,896,none,-0.11982577086071515,up,49,26.431708463697817,0.5394226217081187,13.215854231848908,0.26971131085405936,25.492630433463155
94,896,none,-0.11982577086071515,down,49,18.58188566821368,0.37922215649415675,9.29094283410684,0.18961107824707837,25.492630433463155
94,896,positive,0.6372145243249682,up,49,25.621816778521964,0.522894219969836,12.810908389260982,0.261447109984918,25.492630433463155
94,896,positive,0.6372145243249682,down,49,24.923273683105563,0.5086382384307258,12.461636841552782,0.2543191192153629,25.492630433463155
94,896,negative,-0.7853954974556863,up,49,25.450047673328086,0.5193887280271038,12.725023836664043,0.2596943640135519,24.614562242813314
94,896,negative,-0.7853954974556863,down,49,14.91273107872794,0.3043414505862845,7.45636553936397,0.15217072529314224,24.614562242813314
95,398,none,0.11701708132330853,up,49,25.426886187239194,0.5189160446375346,12.713443093619597,0.2594580223187673,24.239225618432126
95,398,none,0.11701708132330853,down,49,17.212062611738972,0.3512665839130402,8.606031305869486,0.1756332919565201,24.23922561843213
95,398,positive,0.8398960600269016,up,49,24.45466788074657,0.49907485470911367,12.227333940373285,0.24953742735455683,24.23922561843213
95,398,positive,0.8398960600269016,down,49,23.155561940046006,0.4725624885723675,11.577780970023003,0.23628124428618374,24.239225618432133
95,398,negative,-0.8042367533176772,up,49,25.227924189444682,0.5148555957029527,12.613962094722341,0.25742779785147635,24.571742123390585
95,398,negative,-0.8042367533176772,down,49,16.072750897050195,0.3280153244295958,8.036375448525098,0.1640076622147979,24.571742123390585
96,611,none,0.027397305455873894,up,49,25.204780004237314,0.5143832653925983,12.602390002118657,0.25719163269629913,24.229612203418903
96,611,none,0.027397305455873894,down,49,16.497858801708794,0.3366909959532407,8.248929400854397,0.16834549797662035,24.229612203418903
96,611,positive,0.8041161893803981,up,49,24.326818615135778,0.49646568602317914,12.163409307567889,0.24823284301158957,24.229612203418906
96,611,positive,0.8041161893803981,down,49,23.295297796891028,0.47541424075287814,11.647648898445514,0.23770712037643907,24.229612203418906
96,611,negative,-0.8004808807930176,up,49,25.192366755774934,0.5141299337913252,12.596183377887467,0.2570649668956626,24.613403918037662
96,611,negative,-0.8004808807930176,down,49,16.40400667141882,0.3347756463554861,8.20200333570941,0.16738782317774306,24.61340391803766
97,565,none,0.14940818042704881,up,49,26.03446056213497,0.5313155216762239,13.017230281067485,0.26565776083811193,24.9048639852975
97,565,none,0.14940818042704881,down,49,16.73163982424094,0.34146203722940693,8.36581991212047,0.17073101861470347,24.9048639852975
97,565,positive,0.7781797916889912,up,49,25.069289188297724,0.5116181466999535,12.534644594148862,0.25580907334997677,24.904863985297503
97,565,positive,0.7781797916889912,down,49,24.029279871705103,0.4903934667694919,12.014639935852552,0.24519673338474596,24.9048639852975
97,565,negative,-0.7260213122051523,up,49,25.438128836769636,0.5191454864646864,12.719064418384818,0.2595727432323432,24.35790156312784
97,565,negative,-0.7260213122051523,down,49,15.178234248563765,0.3097598826237503,7.5891171242818825,0.15487994131187516,24.357901563127836
98,908,none,0.062090094134239014,up,49,28.436079175720778,0.5803281464432812,14.218039587860389,0.2901640732216406,27.335213585732216
98,908,none,0.062090094134239014,down,49,19.83794930766128,0.40485610831961794,9.91897465383064,0.20242805415980897,27.335213585732216
98,908,positive,0.8937034562619226,up,49,27.46395047916748,0.5604887852891323,13.73197523958374,0.28024439264456613,27.335213585732216
98,908,positive,0.8937034562619226,down,49,26.463804464379532,0.5400776421301945,13.231902232189766,0.27003882106509725,27.33521358573222
98,908,negative,-0.7910410782691439,up,49,25.476603592363467,0.5199306855584381,12.738301796181734,0.25996534277921907,24.636130479020604
98,908,negative,-0.7910410782691439,down,49,16.344448364947034,0.33356017071320476,8.172224182473517,0.16678008535660238,24.636130479020604
99,633,none,-0.004252619109069676,up,49,25.799617273170668,0.5265228014932789,12.899808636585334,0.26326140074663945,24.445776479680443
99,633,none,-0.004252619109069676,down,49,16.255548663106453,0.33174589108380514,8.127774331553226,0.16587294554190257,24.445776479680443
99,633,positive,0.8485948919129003,up,49,24.559889358124703,0.5012222317984634,12.279944679062352,0.2506111158992317,24.445776479680447
99,633,positive,0.8485948919129003,down,49,23.66954586275677,0.48305195638279125,11.834772931378385,0.24152597819139562,24.445776479680443
99,633,negative,-0.7449315704860493,up,49,25.585946577031297,0.522162175041455,12.792973288515649,0.2610810875207275,24.79205643963511
99,633,negative,-0.7449315704860493,down,49,15.165338390911561,0.309496701855338,7.5826691954557806,0.154748350927669,24.792056439635115
